"Common_Name","phase","year","doy","id","Scientific_Names"
"river birch","budburst",2015,240,86259,"Betula nigra"
"river birch","budburst",2015,247,86259,"Betula nigra"
"river birch","budburst",2015,358,86259,"Betula nigra"
"river birch","leafout",2015,138,86259,"Betula nigra"
"river birch","budburst",2015,142,86260,"Betula nigra"
"river birch","budburst",2015,165,86260,"Betula nigra"
"river birch","budburst",2015,172,86260,"Betula nigra"
"river birch","budburst",2015,177,86260,"Betula nigra"
"river birch","budburst",2015,182,86260,"Betula nigra"
"river birch","budburst",2015,191,86260,"Betula nigra"
"river birch","budburst",2015,198,86260,"Betula nigra"
"river birch","budburst",2015,218,86260,"Betula nigra"
"river birch","budburst",2015,228,86260,"Betula nigra"
"river birch","budburst",2015,240,86260,"Betula nigra"
"river birch","budburst",2015,247,86260,"Betula nigra"
"river birch","leafout",2015,138,86260,"Betula nigra"
"river birch","leafout",2015,313,86260,"Betula nigra"
"river birch","budburst",2015,139,86261,"Betula nigra"
"river birch","budburst",2015,177,86261,"Betula nigra"
"river birch","leafout",2015,138,86261,"Betula nigra"
"pignut hickory","leafout",2015,161,86262,"Carya glabra"
"pignut hickory","leafout",2015,148,86263,"Carya glabra"
"pignut hickory","leafout",2015,150,86264,"Carya glabra"
"pignut hickory","leafout",2015,148,86265,"Carya glabra"
"pignut hickory","budburst",2015,150,86266,"Carya glabra"
"pignut hickory","budburst",2015,248,86266,"Carya glabra"
"pignut hickory","leafout",2015,148,86266,"Carya glabra"
"shagbark hickory","leafout",2015,148,86268,"Carya ovata"
"shagbark hickory","leafout",2015,148,86269,"Carya ovata"
"shagbark hickory","budburst",2015,150,86270,"Carya ovata"
"shagbark hickory","budburst",2015,177,86270,"Carya ovata"
"shagbark hickory","budburst",2015,226,86270,"Carya ovata"
"shagbark hickory","leafout",2015,148,86270,"Carya ovata"
"shagbark hickory","budburst",2015,150,86271,"Carya ovata"
"shagbark hickory","budburst",2015,226,86271,"Carya ovata"
"shagbark hickory","leafout",2015,148,86271,"Carya ovata"
"shagbark hickory","budburst",2015,150,86272,"Carya ovata"
"shagbark hickory","budburst",2015,226,86272,"Carya ovata"
"shagbark hickory","leafout",2015,148,86272,"Carya ovata"
"American beech","leafout",2015,125,86273,"Fagus grandifolia"
"American beech","leafout",2015,125,86274,"Fagus grandifolia"
"American beech","leafout",2015,125,86275,"Fagus grandifolia"
"American beech","budburst",2015,125,86276,"Fagus grandifolia"
"American beech","leafout",2015,125,86276,"Fagus grandifolia"
"American beech","budburst",2015,125,86277,"Fagus grandifolia"
"American beech","leafout",2015,125,86277,"Fagus grandifolia"
"eastern cottonwood","budburst",2015,172,86278,"Populus deltoides"
"eastern cottonwood","leafout",2015,138,86278,"Populus deltoides"
"eastern cottonwood","budburst",2015,172,86279,"Populus deltoides"
"eastern cottonwood","leafout",2015,138,86279,"Populus deltoides"
"eastern cottonwood","budburst",2015,172,86280,"Populus deltoides"
"eastern cottonwood","leafout",2015,138,86280,"Populus deltoides"
"eastern cottonwood","budburst",2015,172,86281,"Populus deltoides"
"eastern cottonwood","leafout",2015,138,86281,"Populus deltoides"
"eastern cottonwood","leafout",2015,138,86282,"Populus deltoides"
"northern red oak","leafout",2015,252,86285,"Quercus rubra"
"northern red oak","leafout",2015,252,86286,"Quercus rubra"
"northern red oak","leafout",2015,218,86287,"Quercus rubra"
"northern red oak","leafout",2015,252,86288,"Quercus rubra"
"American basswood","budburst",2015,119,86289,"Tilia americana"
"American basswood","budburst",2015,295,86289,"Tilia americana"
"American basswood","leafout",2015,144,86289,"Tilia americana"
"American basswood","leafout",2015,137,86290,"Tilia americana"
"river birch","budburst",2015,138,87754,"Betula nigra"
"river birch","budburst",2015,165,87754,"Betula nigra"
"river birch","budburst",2015,172,87754,"Betula nigra"
"river birch","budburst",2015,177,87754,"Betula nigra"
"river birch","budburst",2015,182,87754,"Betula nigra"
"river birch","budburst",2015,191,87754,"Betula nigra"
"river birch","budburst",2015,198,87754,"Betula nigra"
"river birch","budburst",2015,207,87754,"Betula nigra"
"river birch","budburst",2015,218,87754,"Betula nigra"
"river birch","budburst",2015,228,87754,"Betula nigra"
"river birch","budburst",2015,240,87754,"Betula nigra"
"river birch","budburst",2015,247,87754,"Betula nigra"
"river birch","leafout",2015,138,87754,"Betula nigra"
"river birch","leafout",2015,330,87754,"Betula nigra"
"white oak","leafout",2015,144,87756,"Quercus alba"
"American basswood","budburst",2015,183,87757,"Tilia americana"
"American basswood","leafout",2015,144,87757,"Tilia americana"
"white oak","leafout",2015,252,87758,"Quercus alba"
"white oak","leafout",2015,252,87759,"Quercus alba"
"northern red oak","leafout",2015,252,87760,"Quercus rubra"
"white oak","leafout",2015,252,87761,"Quercus alba"
"American basswood","budburst",2015,137,87762,"Tilia americana"
"American basswood","leafout",2015,137,87762,"Tilia americana"
"American basswood","budburst",2015,137,87763,"Tilia americana"
"American basswood","leafout",2015,137,87763,"Tilia americana"
"white oak","leafout",2015,252,88311,"Quercus alba"
"sugar maple","leafout",2015,218,92203,"Acer saccharum"
"sugar maple","budburst",2015,148,92204,"Acer saccharum"
"sugar maple","leafout",2015,148,92204,"Acer saccharum"
"sugar maple","budburst",2015,148,92206,"Acer saccharum"
"sugar maple","leafout",2015,148,92206,"Acer saccharum"
"sugar maple","budburst",2015,148,92208,"Acer saccharum"
"sugar maple","leafout",2015,204,92208,"Acer saccharum"
"sugar maple","budburst",2015,249,92209,"Acer saccharum"
"sugar maple","leafout",2015,248,92209,"Acer saccharum"
"yellow buckeye","budburst",2016,99,85751,"Aesculus flava"
"yellow buckeye","budburst",2016,105,85751,"Aesculus flava"
"yellow buckeye","budburst",2016,121,85751,"Aesculus flava"
"yellow buckeye","budburst",2016,123,85751,"Aesculus flava"
"yellow buckeye","budburst",2016,130,85751,"Aesculus flava"
"yellow buckeye","leafout",2016,105,85751,"Aesculus flava"
"yellow buckeye","leafout",2016,108,85751,"Aesculus flava"
"yellow buckeye","leafout",2016,303,85751,"Aesculus flava"
"yellow buckeye","budburst",2016,99,85755,"Aesculus flava"
"yellow buckeye","budburst",2016,105,85755,"Aesculus flava"
"yellow buckeye","budburst",2016,111,85755,"Aesculus flava"
"yellow buckeye","budburst",2016,119,85755,"Aesculus flava"
"yellow buckeye","budburst",2016,123,85755,"Aesculus flava"
"yellow buckeye","budburst",2016,130,85755,"Aesculus flava"
"yellow buckeye","leafout",2016,112,85755,"Aesculus flava"
"yellow buckeye","leafout",2016,148,85755,"Aesculus flava"
"yellow buckeye","budburst",2016,105,85756,"Aesculus flava"
"yellow buckeye","budburst",2016,110,85756,"Aesculus flava"
"yellow buckeye","budburst",2016,121,85756,"Aesculus flava"
"yellow buckeye","budburst",2016,123,85756,"Aesculus flava"
"yellow buckeye","budburst",2016,130,85756,"Aesculus flava"
"yellow buckeye","leafout",2016,110,85756,"Aesculus flava"
"yellow buckeye","leafout",2016,112,85756,"Aesculus flava"
"yellow buckeye","leafout",2016,148,85756,"Aesculus flava"
"yellow buckeye","budburst",2016,109,85757,"Aesculus flava"
"yellow buckeye","budburst",2016,114,85757,"Aesculus flava"
"yellow buckeye","leafout",2016,114,85757,"Aesculus flava"
"yellow buckeye","leafout",2016,116,85757,"Aesculus flava"
"yellow buckeye","leafout",2016,130,85757,"Aesculus flava"
"yellow buckeye","leafout",2016,262,85757,"Aesculus flava"
"yellow buckeye","leafout",2016,266,85757,"Aesculus flava"
"yellow buckeye","leafout",2016,286,85757,"Aesculus flava"
"yellow buckeye","leafout",2016,297,85757,"Aesculus flava"
"yellow buckeye","leafout",2016,311,85757,"Aesculus flava"
"yellow buckeye","budburst",2016,99,85758,"Aesculus flava"
"yellow buckeye","budburst",2016,110,85758,"Aesculus flava"
"yellow buckeye","budburst",2016,121,85758,"Aesculus flava"
"yellow buckeye","budburst",2016,123,85758,"Aesculus flava"
"yellow buckeye","budburst",2016,130,85758,"Aesculus flava"
"yellow buckeye","leafout",2016,110,85758,"Aesculus flava"
"yellow buckeye","leafout",2016,112,85758,"Aesculus flava"
"yellow birch","budburst",2016,104,85759,"Betula alleghaniensis"
"yellow birch","budburst",2016,109,85759,"Betula alleghaniensis"
"yellow birch","budburst",2016,147,85759,"Betula alleghaniensis"
"yellow birch","budburst",2016,151,85759,"Betula alleghaniensis"
"yellow birch","budburst",2016,171,85759,"Betula alleghaniensis"
"yellow birch","budburst",2016,186,85759,"Betula alleghaniensis"
"yellow birch","budburst",2016,241,85759,"Betula alleghaniensis"
"yellow birch","leafout",2016,114,85759,"Betula alleghaniensis"
"yellow birch","leafout",2016,121,85759,"Betula alleghaniensis"
"yellow birch","leafout",2016,144,85759,"Betula alleghaniensis"
"yellow birch","leafout",2016,281,85759,"Betula alleghaniensis"
"yellow birch","leafout",2016,297,85759,"Betula alleghaniensis"
"yellow birch","budburst",2016,104,85761,"Betula alleghaniensis"
"yellow birch","budburst",2016,110,85761,"Betula alleghaniensis"
"yellow birch","budburst",2016,112,85761,"Betula alleghaniensis"
"yellow birch","budburst",2016,154,85761,"Betula alleghaniensis"
"yellow birch","budburst",2016,165,85761,"Betula alleghaniensis"
"yellow birch","budburst",2016,186,85761,"Betula alleghaniensis"
"yellow birch","budburst",2016,246,85761,"Betula alleghaniensis"
"yellow birch","leafout",2016,114,85761,"Betula alleghaniensis"
"yellow birch","leafout",2016,119,85761,"Betula alleghaniensis"
"yellow birch","leafout",2016,284,85761,"Betula alleghaniensis"
"yellow birch","leafout",2016,305,85761,"Betula alleghaniensis"
"yellow birch","budburst",2016,99,85762,"Betula alleghaniensis"
"yellow birch","budburst",2016,102,85762,"Betula alleghaniensis"
"yellow birch","budburst",2016,154,85762,"Betula alleghaniensis"
"yellow birch","budburst",2016,165,85762,"Betula alleghaniensis"
"yellow birch","budburst",2016,186,85762,"Betula alleghaniensis"
"yellow birch","budburst",2016,210,85762,"Betula alleghaniensis"
"yellow birch","budburst",2016,220,85762,"Betula alleghaniensis"
"yellow birch","budburst",2016,233,85762,"Betula alleghaniensis"
"yellow birch","budburst",2016,241,85762,"Betula alleghaniensis"
"yellow birch","leafout",2016,114,85762,"Betula alleghaniensis"
"yellow birch","leafout",2016,121,85762,"Betula alleghaniensis"
"yellow birch","leafout",2016,281,85762,"Betula alleghaniensis"
"yellow birch","leafout",2016,297,85762,"Betula alleghaniensis"
"yellow birch","budburst",2016,104,85763,"Betula alleghaniensis"
"yellow birch","budburst",2016,110,85763,"Betula alleghaniensis"
"yellow birch","budburst",2016,150,85763,"Betula alleghaniensis"
"yellow birch","budburst",2016,165,85763,"Betula alleghaniensis"
"yellow birch","budburst",2016,186,85763,"Betula alleghaniensis"
"yellow birch","budburst",2016,241,85763,"Betula alleghaniensis"
"yellow birch","leafout",2016,114,85763,"Betula alleghaniensis"
"yellow birch","leafout",2016,119,85763,"Betula alleghaniensis"
"yellow birch","leafout",2016,121,85763,"Betula alleghaniensis"
"yellow birch","leafout",2016,281,85763,"Betula alleghaniensis"
"yellow birch","leafout",2016,297,85763,"Betula alleghaniensis"
"yellow birch","budburst",2016,99,85764,"Betula alleghaniensis"
"yellow birch","budburst",2016,102,85764,"Betula alleghaniensis"
"yellow birch","budburst",2016,144,85764,"Betula alleghaniensis"
"yellow birch","budburst",2016,165,85764,"Betula alleghaniensis"
"yellow birch","budburst",2016,175,85764,"Betula alleghaniensis"
"yellow birch","budburst",2016,186,85764,"Betula alleghaniensis"
"yellow birch","budburst",2016,196,85764,"Betula alleghaniensis"
"yellow birch","budburst",2016,210,85764,"Betula alleghaniensis"
"yellow birch","budburst",2016,220,85764,"Betula alleghaniensis"
"yellow birch","budburst",2016,241,85764,"Betula alleghaniensis"
"yellow birch","budburst",2016,260,85764,"Betula alleghaniensis"
"yellow birch","budburst",2016,268,85764,"Betula alleghaniensis"
"yellow birch","budburst",2016,276,85764,"Betula alleghaniensis"
"yellow birch","budburst",2016,281,85764,"Betula alleghaniensis"
"yellow birch","leafout",2016,114,85764,"Betula alleghaniensis"
"yellow birch","leafout",2016,160,85764,"Betula alleghaniensis"
"yellow birch","leafout",2016,281,85764,"Betula alleghaniensis"
"yellow birch","leafout",2016,297,85764,"Betula alleghaniensis"
"yellow birch","leafout",2016,316,85764,"Betula alleghaniensis"
"river birch","budburst",2016,104,86258,"Betula nigra"
"river birch","budburst",2016,114,86258,"Betula nigra"
"river birch","budburst",2016,147,86258,"Betula nigra"
"river birch","budburst",2016,186,86258,"Betula nigra"
"river birch","budburst",2016,203,86258,"Betula nigra"
"river birch","leafout",2016,121,86258,"Betula nigra"
"river birch","leafout",2016,132,86258,"Betula nigra"
"river birch","leafout",2016,173,86258,"Betula nigra"
"river birch","leafout",2016,281,86258,"Betula nigra"
"river birch","leafout",2016,297,86258,"Betula nigra"
"river birch","budburst",2016,99,86259,"Betula nigra"
"river birch","budburst",2016,111,86259,"Betula nigra"
"river birch","budburst",2016,144,86259,"Betula nigra"
"river birch","budburst",2016,150,86259,"Betula nigra"
"river birch","budburst",2016,165,86259,"Betula nigra"
"river birch","budburst",2016,171,86259,"Betula nigra"
"river birch","budburst",2016,207,86259,"Betula nigra"
"river birch","budburst",2016,233,86259,"Betula nigra"
"river birch","budburst",2016,241,86259,"Betula nigra"
"river birch","budburst",2016,252,86259,"Betula nigra"
"river birch","budburst",2016,260,86259,"Betula nigra"
"river birch","budburst",2016,268,86259,"Betula nigra"
"river birch","budburst",2016,281,86259,"Betula nigra"
"river birch","budburst",2016,288,86259,"Betula nigra"
"river birch","leafout",2016,119,86259,"Betula nigra"
"river birch","leafout",2016,121,86259,"Betula nigra"
"river birch","leafout",2016,127,86259,"Betula nigra"
"river birch","leafout",2016,190,86259,"Betula nigra"
"river birch","leafout",2016,281,86259,"Betula nigra"
"river birch","leafout",2016,297,86259,"Betula nigra"
"river birch","leafout",2016,336,86259,"Betula nigra"
"river birch","budburst",2016,111,86260,"Betula nigra"
"river birch","budburst",2016,150,86260,"Betula nigra"
"river birch","budburst",2016,165,86260,"Betula nigra"
"river birch","budburst",2016,171,86260,"Betula nigra"
"river birch","budburst",2016,189,86260,"Betula nigra"
"river birch","budburst",2016,233,86260,"Betula nigra"
"river birch","budburst",2016,241,86260,"Betula nigra"
"river birch","budburst",2016,252,86260,"Betula nigra"
"river birch","budburst",2016,268,86260,"Betula nigra"
"river birch","budburst",2016,281,86260,"Betula nigra"
"river birch","budburst",2016,288,86260,"Betula nigra"
"river birch","leafout",2016,125,86260,"Betula nigra"
"river birch","leafout",2016,281,86260,"Betula nigra"
"river birch","leafout",2016,297,86260,"Betula nigra"
"river birch","leafout",2016,330,86260,"Betula nigra"
"river birch","budburst",2016,114,86261,"Betula nigra"
"river birch","budburst",2016,147,86261,"Betula nigra"
"river birch","budburst",2016,151,86261,"Betula nigra"
"river birch","budburst",2016,165,86261,"Betula nigra"
"river birch","leafout",2016,130,86261,"Betula nigra"
"river birch","leafout",2016,144,86261,"Betula nigra"
"river birch","leafout",2016,151,86261,"Betula nigra"
"river birch","leafout",2016,289,86261,"Betula nigra"
"river birch","leafout",2016,299,86261,"Betula nigra"
"pignut hickory","budburst",2016,130,86262,"Carya glabra"
"pignut hickory","leafout",2016,143,86262,"Carya glabra"
"pignut hickory","budburst",2016,110,86263,"Carya glabra"
"pignut hickory","budburst",2016,118,86263,"Carya glabra"
"pignut hickory","leafout",2016,118,86263,"Carya glabra"
"pignut hickory","budburst",2016,110,86264,"Carya glabra"
"pignut hickory","leafout",2016,118,86264,"Carya glabra"
"pignut hickory","budburst",2016,110,86265,"Carya glabra"
"pignut hickory","budburst",2016,122,86265,"Carya glabra"
"pignut hickory","leafout",2016,122,86265,"Carya glabra"
"pignut hickory","budburst",2016,110,86266,"Carya glabra"
"pignut hickory","budburst",2016,118,86266,"Carya glabra"
"pignut hickory","leafout",2016,122,86266,"Carya glabra"
"shagbark hickory","budburst",2016,130,86268,"Carya ovata"
"shagbark hickory","leafout",2016,131,86268,"Carya ovata"
"shagbark hickory","budburst",2016,130,86269,"Carya ovata"
"shagbark hickory","leafout",2016,132,86269,"Carya ovata"
"shagbark hickory","budburst",2016,110,86270,"Carya ovata"
"shagbark hickory","budburst",2016,142,86270,"Carya ovata"
"shagbark hickory","budburst",2016,184,86270,"Carya ovata"
"shagbark hickory","budburst",2016,195,86270,"Carya ovata"
"shagbark hickory","leafout",2016,127,86270,"Carya ovata"
"shagbark hickory","budburst",2016,130,86271,"Carya ovata"
"shagbark hickory","leafout",2016,132,86271,"Carya ovata"
"shagbark hickory","budburst",2016,110,86272,"Carya ovata"
"shagbark hickory","budburst",2016,125,86272,"Carya ovata"
"shagbark hickory","budburst",2016,184,86272,"Carya ovata"
"shagbark hickory","budburst",2016,195,86272,"Carya ovata"
"shagbark hickory","leafout",2016,132,86272,"Carya ovata"
"shagbark hickory","leafout",2016,316,86272,"Carya ovata"
"American beech","budburst",2016,93,86273,"Fagus grandifolia"
"American beech","budburst",2016,101,86273,"Fagus grandifolia"
"American beech","leafout",2016,115,86273,"Fagus grandifolia"
"American beech","budburst",2016,115,86274,"Fagus grandifolia"
"American beech","leafout",2016,115,86274,"Fagus grandifolia"
"American beech","budburst",2016,97,86275,"Fagus grandifolia"
"American beech","budburst",2016,101,86275,"Fagus grandifolia"
"American beech","budburst",2016,139,86275,"Fagus grandifolia"
"American beech","budburst",2016,154,86275,"Fagus grandifolia"
"American beech","budburst",2016,161,86275,"Fagus grandifolia"
"American beech","budburst",2016,168,86275,"Fagus grandifolia"
"American beech","leafout",2016,115,86275,"Fagus grandifolia"
"American beech","budburst",2016,115,86276,"Fagus grandifolia"
"American beech","leafout",2016,118,86276,"Fagus grandifolia"
"American beech","budburst",2016,99,86277,"Fagus grandifolia"
"American beech","budburst",2016,105,86277,"Fagus grandifolia"
"American beech","budburst",2016,108,86277,"Fagus grandifolia"
"American beech","budburst",2016,154,86277,"Fagus grandifolia"
"American beech","budburst",2016,161,86277,"Fagus grandifolia"
"American beech","leafout",2016,115,86277,"Fagus grandifolia"
"eastern cottonwood","budburst",2016,106,86278,"Populus deltoides"
"eastern cottonwood","budburst",2016,110,86278,"Populus deltoides"
"eastern cottonwood","budburst",2016,122,86278,"Populus deltoides"
"eastern cottonwood","leafout",2016,121,86278,"Populus deltoides"
"eastern cottonwood","leafout",2016,127,86278,"Populus deltoides"
"eastern cottonwood","leafout",2016,136,86278,"Populus deltoides"
"eastern cottonwood","leafout",2016,262,86278,"Populus deltoides"
"eastern cottonwood","leafout",2016,284,86278,"Populus deltoides"
"eastern cottonwood","leafout",2016,297,86278,"Populus deltoides"
"eastern cottonwood","budburst",2016,119,86279,"Populus deltoides"
"eastern cottonwood","budburst",2016,127,86279,"Populus deltoides"
"eastern cottonwood","leafout",2016,121,86279,"Populus deltoides"
"eastern cottonwood","leafout",2016,127,86279,"Populus deltoides"
"eastern cottonwood","leafout",2016,136,86279,"Populus deltoides"
"eastern cottonwood","leafout",2016,262,86279,"Populus deltoides"
"eastern cottonwood","leafout",2016,284,86279,"Populus deltoides"
"eastern cottonwood","leafout",2016,297,86279,"Populus deltoides"
"eastern cottonwood","leafout",2016,311,86279,"Populus deltoides"
"eastern cottonwood","budburst",2016,119,86280,"Populus deltoides"
"eastern cottonwood","budburst",2016,122,86280,"Populus deltoides"
"eastern cottonwood","leafout",2016,121,86280,"Populus deltoides"
"eastern cottonwood","leafout",2016,127,86280,"Populus deltoides"
"eastern cottonwood","leafout",2016,136,86280,"Populus deltoides"
"eastern cottonwood","leafout",2016,262,86280,"Populus deltoides"
"eastern cottonwood","leafout",2016,284,86280,"Populus deltoides"
"eastern cottonwood","leafout",2016,297,86280,"Populus deltoides"
"eastern cottonwood","leafout",2016,311,86280,"Populus deltoides"
"eastern cottonwood","leafout",2016,325,86280,"Populus deltoides"
"eastern cottonwood","budburst",2016,110,86281,"Populus deltoides"
"eastern cottonwood","budburst",2016,119,86281,"Populus deltoides"
"eastern cottonwood","budburst",2016,122,86281,"Populus deltoides"
"eastern cottonwood","budburst",2016,129,86281,"Populus deltoides"
"eastern cottonwood","leafout",2016,121,86281,"Populus deltoides"
"eastern cottonwood","leafout",2016,127,86281,"Populus deltoides"
"eastern cottonwood","leafout",2016,133,86281,"Populus deltoides"
"eastern cottonwood","leafout",2016,262,86281,"Populus deltoides"
"eastern cottonwood","leafout",2016,297,86281,"Populus deltoides"
"eastern cottonwood","leafout",2016,311,86281,"Populus deltoides"
"eastern cottonwood","budburst",2016,84,86282,"Populus deltoides"
"eastern cottonwood","budburst",2016,97,86282,"Populus deltoides"
"eastern cottonwood","budburst",2016,100,86282,"Populus deltoides"
"eastern cottonwood","budburst",2016,106,86282,"Populus deltoides"
"eastern cottonwood","budburst",2016,110,86282,"Populus deltoides"
"eastern cottonwood","budburst",2016,119,86282,"Populus deltoides"
"eastern cottonwood","budburst",2016,122,86282,"Populus deltoides"
"eastern cottonwood","budburst",2016,127,86282,"Populus deltoides"
"eastern cottonwood","budburst",2016,154,86282,"Populus deltoides"
"eastern cottonwood","leafout",2016,121,86282,"Populus deltoides"
"eastern cottonwood","leafout",2016,127,86282,"Populus deltoides"
"eastern cottonwood","leafout",2016,133,86282,"Populus deltoides"
"eastern cottonwood","leafout",2016,262,86282,"Populus deltoides"
"eastern cottonwood","leafout",2016,284,86282,"Populus deltoides"
"eastern cottonwood","leafout",2016,297,86282,"Populus deltoides"
"eastern cottonwood","leafout",2016,311,86282,"Populus deltoides"
"northern red oak","budburst",2016,115,86285,"Quercus rubra"
"northern red oak","leafout",2016,130,86285,"Quercus rubra"
"northern red oak","leafout",2016,282,86285,"Quercus rubra"
"northern red oak","budburst",2016,127,86286,"Quercus rubra"
"northern red oak","leafout",2016,142,86286,"Quercus rubra"
"northern red oak","leafout",2016,282,86286,"Quercus rubra"
"northern red oak","budburst",2016,115,86287,"Quercus rubra"
"northern red oak","leafout",2016,127,86287,"Quercus rubra"
"northern red oak","leafout",2016,282,86287,"Quercus rubra"
"northern red oak","budburst",2016,115,86288,"Quercus rubra"
"northern red oak","leafout",2016,130,86288,"Quercus rubra"
"northern red oak","leafout",2016,282,86288,"Quercus rubra"
"American basswood","budburst",2016,94,86289,"Tilia americana"
"American basswood","budburst",2016,104,86289,"Tilia americana"
"American basswood","budburst",2016,110,86289,"Tilia americana"
"American basswood","budburst",2016,129,86289,"Tilia americana"
"American basswood","budburst",2016,153,86289,"Tilia americana"
"American basswood","budburst",2016,166,86289,"Tilia americana"
"American basswood","budburst",2016,176,86289,"Tilia americana"
"American basswood","budburst",2016,189,86289,"Tilia americana"
"American basswood","leafout",2016,118,86289,"Tilia americana"
"American basswood","leafout",2016,123,86289,"Tilia americana"
"American basswood","leafout",2016,129,86289,"Tilia americana"
"American basswood","leafout",2016,141,86289,"Tilia americana"
"American basswood","leafout",2016,152,86289,"Tilia americana"
"American basswood","leafout",2016,201,86289,"Tilia americana"
"American basswood","leafout",2016,262,86289,"Tilia americana"
"American basswood","leafout",2016,284,86289,"Tilia americana"
"American basswood","leafout",2016,297,86289,"Tilia americana"
"American basswood","leafout",2016,311,86289,"Tilia americana"
"American basswood","leafout",2016,318,86289,"Tilia americana"
"American basswood","budburst",2016,111,86290,"Tilia americana"
"American basswood","leafout",2016,115,86290,"Tilia americana"
"river birch","budburst",2016,104,87754,"Betula nigra"
"river birch","budburst",2016,112,87754,"Betula nigra"
"river birch","budburst",2016,144,87754,"Betula nigra"
"river birch","budburst",2016,165,87754,"Betula nigra"
"river birch","budburst",2016,171,87754,"Betula nigra"
"river birch","budburst",2016,194,87754,"Betula nigra"
"river birch","budburst",2016,241,87754,"Betula nigra"
"river birch","budburst",2016,276,87754,"Betula nigra"
"river birch","leafout",2016,130,87754,"Betula nigra"
"river birch","leafout",2016,160,87754,"Betula nigra"
