"Common_Name","phase","year","doy","id","Scientific_Names"
"yellow buckeye","leafout",2015,165,85751,"Aesculus flava"
"yellow buckeye","leafout",2015,165,85755,"Aesculus flava"
"yellow buckeye","leafout",2015,165,85756,"Aesculus flava"
"river birch","budburst",2015,142,86260,"Betula nigra"
"river birch","leafout",2015,313,86260,"Betula nigra"
"yellow buckeye","budburst",2016,105,85751,"Aesculus flava"
"yellow buckeye","leafout",2016,108,85751,"Aesculus flava"
"yellow buckeye","budburst",2016,111,85755,"Aesculus flava"
"yellow buckeye","leafout",2016,112,85755,"Aesculus flava"
"yellow buckeye","leafout",2016,148,85755,"Aesculus flava"
"yellow buckeye","budburst",2016,110,85756,"Aesculus flava"
"yellow buckeye","leafout",2016,112,85756,"Aesculus flava"
"yellow buckeye","leafout",2016,148,85756,"Aesculus flava"
"yellow buckeye","budburst",2016,114,85757,"Aesculus flava"
"yellow buckeye","leafout",2016,116,85757,"Aesculus flava"
"yellow buckeye","leafout",2016,130,85757,"Aesculus flava"
"yellow buckeye","leafout",2016,286,85757,"Aesculus flava"
"yellow buckeye","leafout",2016,297,85757,"Aesculus flava"
"yellow buckeye","budburst",2016,110,85758,"Aesculus flava"
"yellow buckeye","leafout",2016,112,85758,"Aesculus flava"
"yellow birch","budburst",2016,109,85759,"Betula alleghaniensis"
"yellow birch","budburst",2016,151,85759,"Betula alleghaniensis"
"yellow birch","leafout",2016,114,85759,"Betula alleghaniensis"
"yellow birch","leafout",2016,121,85759,"Betula alleghaniensis"
"yellow birch","leafout",2016,144,85759,"Betula alleghaniensis"
"yellow birch","leafout",2016,281,85759,"Betula alleghaniensis"
"yellow birch","leafout",2016,297,85759,"Betula alleghaniensis"
"yellow birch","budburst",2016,112,85761,"Betula alleghaniensis"
"yellow birch","leafout",2016,119,85761,"Betula alleghaniensis"
"yellow birch","leafout",2016,305,85761,"Betula alleghaniensis"
"yellow birch","budburst",2016,102,85762,"Betula alleghaniensis"
"yellow birch","leafout",2016,114,85762,"Betula alleghaniensis"
"yellow birch","leafout",2016,121,85762,"Betula alleghaniensis"
"yellow birch","leafout",2016,281,85762,"Betula alleghaniensis"
"yellow birch","leafout",2016,297,85762,"Betula alleghaniensis"
"yellow birch","budburst",2016,110,85763,"Betula alleghaniensis"
"yellow birch","budburst",2016,150,85763,"Betula alleghaniensis"
"yellow birch","leafout",2016,121,85763,"Betula alleghaniensis"
"yellow birch","leafout",2016,297,85763,"Betula alleghaniensis"
"yellow birch","budburst",2016,102,85764,"Betula alleghaniensis"
"yellow birch","budburst",2016,144,85764,"Betula alleghaniensis"
"yellow birch","leafout",2016,114,85764,"Betula alleghaniensis"
"yellow birch","leafout",2016,160,85764,"Betula alleghaniensis"
"yellow birch","leafout",2016,297,85764,"Betula alleghaniensis"
"river birch","budburst",2016,114,86258,"Betula nigra"
"river birch","budburst",2016,147,86258,"Betula nigra"
"river birch","leafout",2016,132,86258,"Betula nigra"
"river birch","leafout",2016,173,86258,"Betula nigra"
"river birch","leafout",2016,281,86258,"Betula nigra"
"river birch","leafout",2016,297,86258,"Betula nigra"
"river birch","budburst",2016,111,86259,"Betula nigra"
"river birch","budburst",2016,144,86259,"Betula nigra"
"river birch","budburst",2016,150,86259,"Betula nigra"
"river birch","budburst",2016,171,86259,"Betula nigra"
"river birch","leafout",2016,127,86259,"Betula nigra"
"river birch","leafout",2016,190,86259,"Betula nigra"
"river birch","leafout",2016,281,86259,"Betula nigra"
"river birch","leafout",2016,297,86259,"Betula nigra"
"river birch","budburst",2016,111,86260,"Betula nigra"
"river birch","budburst",2016,150,86260,"Betula nigra"
"river birch","budburst",2016,171,86260,"Betula nigra"
"river birch","budburst",2016,189,86260,"Betula nigra"
"river birch","leafout",2016,125,86260,"Betula nigra"
"river birch","leafout",2016,281,86260,"Betula nigra"
"river birch","leafout",2016,297,86260,"Betula nigra"
"river birch","budburst",2016,114,86261,"Betula nigra"
"river birch","budburst",2016,151,86261,"Betula nigra"
"river birch","budburst",2016,165,86261,"Betula nigra"
"river birch","leafout",2016,130,86261,"Betula nigra"
"river birch","leafout",2016,144,86261,"Betula nigra"
"river birch","leafout",2016,151,86261,"Betula nigra"
"river birch","leafout",2016,299,86261,"Betula nigra"
"pignut hickory","leafout",2016,143,86262,"Carya glabra"
"pignut hickory","budburst",2016,118,86263,"Carya glabra"
"pignut hickory","leafout",2016,118,86263,"Carya glabra"
"pignut hickory","budburst",2016,110,86264,"Carya glabra"
"pignut hickory","leafout",2016,118,86264,"Carya glabra"
"pignut hickory","budburst",2016,122,86265,"Carya glabra"
"pignut hickory","leafout",2016,122,86265,"Carya glabra"
"pignut hickory","budburst",2016,118,86266,"Carya glabra"
"pignut hickory","leafout",2016,122,86266,"Carya glabra"
"shagbark hickory","budburst",2016,130,86268,"Carya ovata"
"shagbark hickory","leafout",2016,131,86268,"Carya ovata"
"shagbark hickory","budburst",2016,130,86269,"Carya ovata"
"shagbark hickory","leafout",2016,132,86269,"Carya ovata"
"shagbark hickory","budburst",2016,110,86270,"Carya ovata"
"shagbark hickory","leafout",2016,127,86270,"Carya ovata"
"shagbark hickory","budburst",2016,130,86271,"Carya ovata"
"shagbark hickory","leafout",2016,132,86271,"Carya ovata"
"shagbark hickory","budburst",2016,125,86272,"Carya ovata"
"shagbark hickory","leafout",2016,132,86272,"Carya ovata"
"American beech","budburst",2016,101,86273,"Fagus grandifolia"
"American beech","leafout",2016,115,86273,"Fagus grandifolia"
"American beech","budburst",2016,115,86274,"Fagus grandifolia"
"American beech","leafout",2016,115,86274,"Fagus grandifolia"
"American beech","budburst",2016,101,86275,"Fagus grandifolia"
"American beech","leafout",2016,115,86275,"Fagus grandifolia"
"American beech","budburst",2016,115,86276,"Fagus grandifolia"
"American beech","leafout",2016,118,86276,"Fagus grandifolia"
"American beech","budburst",2016,108,86277,"Fagus grandifolia"
"American beech","leafout",2016,115,86277,"Fagus grandifolia"
"eastern cottonwood","budburst",2016,110,86278,"Populus deltoides"
"eastern cottonwood","budburst",2016,122,86278,"Populus deltoides"
"eastern cottonwood","leafout",2016,136,86278,"Populus deltoides"
"eastern cottonwood","leafout",2016,284,86278,"Populus deltoides"
"eastern cottonwood","leafout",2016,297,86278,"Populus deltoides"
"eastern cottonwood","leafout",2016,136,86279,"Populus deltoides"
"eastern cottonwood","leafout",2016,284,86279,"Populus deltoides"
"eastern cottonwood","leafout",2016,297,86279,"Populus deltoides"
"eastern cottonwood","leafout",2016,311,86279,"Populus deltoides"
"eastern cottonwood","budburst",2016,122,86280,"Populus deltoides"
"eastern cottonwood","leafout",2016,136,86280,"Populus deltoides"
"eastern cottonwood","leafout",2016,284,86280,"Populus deltoides"
"eastern cottonwood","leafout",2016,297,86280,"Populus deltoides"
"eastern cottonwood","leafout",2016,311,86280,"Populus deltoides"
"eastern cottonwood","leafout",2016,133,86281,"Populus deltoides"
"eastern cottonwood","leafout",2016,262,86281,"Populus deltoides"
"eastern cottonwood","leafout",2016,297,86281,"Populus deltoides"
"eastern cottonwood","leafout",2016,311,86281,"Populus deltoides"
"eastern cottonwood","budburst",2016,127,86282,"Populus deltoides"
"eastern cottonwood","leafout",2016,133,86282,"Populus deltoides"
"eastern cottonwood","leafout",2016,262,86282,"Populus deltoides"
"eastern cottonwood","leafout",2016,284,86282,"Populus deltoides"
"eastern cottonwood","leafout",2016,297,86282,"Populus deltoides"
"eastern cottonwood","leafout",2016,311,86282,"Populus deltoides"
"northern red oak","budburst",2016,115,86285,"Quercus rubra"
"northern red oak","leafout",2016,282,86285,"Quercus rubra"
"northern red oak","budburst",2016,127,86286,"Quercus rubra"
"northern red oak","leafout",2016,282,86286,"Quercus rubra"
"northern red oak","budburst",2016,115,86287,"Quercus rubra"
"northern red oak","leafout",2016,127,86287,"Quercus rubra"
"northern red oak","leafout",2016,282,86287,"Quercus rubra"
"northern red oak","budburst",2016,115,86288,"Quercus rubra"
"northern red oak","leafout",2016,130,86288,"Quercus rubra"
"northern red oak","leafout",2016,282,86288,"Quercus rubra"
"American basswood","budburst",2016,94,86289,"Tilia americana"
"American basswood","budburst",2016,110,86289,"Tilia americana"
"American basswood","budburst",2016,153,86289,"Tilia americana"
"American basswood","leafout",2016,118,86289,"Tilia americana"
"American basswood","leafout",2016,129,86289,"Tilia americana"
"American basswood","leafout",2016,141,86289,"Tilia americana"
